chrom	start	end	length	chrom_	start_	end_	gene_name_	strand_	gene_len_	distance
chr3	75759826	75761716	1890	chr3	75760821	75760921	Golim4	-	80766	0
chr3	79000143	79001486	1343	chr3	79000246	79000346	U6	+	103	0
chr3	79371447	79372471	1024	chr3	79371668	79371768	Fnip2	-	111825	0
chr3	79394580	79396023	1443	chr3	79395214	79395314	Ppid	+	12308	0
chr3	79431436	79433785	2349	chr3	79432735	79432835	Etfdh	-	25075	0
chr3	79645035	79646993	1958	chr3	79646534	79646634	Tmem144	-	29514	0
chr3	82160858	82162823	1965	chr3	82161944	82162044	Mtap9	+	37196	0
chr3	82857632	82860230	2598	chr3	82859394	82859494	Plrg1	+	16833	0
chr3	83593284	83594284	1000	chr3	83593828	83593928	Gm16790	-	16103	0
chr3	83644625	83645761	1136	chr3	83645639	83645739	Tlr2	-	5494	0
chr3	83842258	83844330	2072	chr3	83844033	83844133	D930015E06Rik	-	141952	0
chr3	83958279	83960499	2220	chr3	83959658	83959758	Mnd1	-	67852	0
chr3	84617467	84619770	2303	chr3	84619140	84619240	Fbxw7	+	163930	0
chr3	85377176	85378740	1564	chr3	85377817	85377917	Gm15535	-	17899	0
chr3	85690641	85692804	2163	chr3	85691388	85691488	Arfip1	-	1391423	0
chr3	85942825	85947563	4738	chr3	85946574	85946674	Rps3a	-	4762	0
chr3	86802478	86803938	1460	chr3	86803313	86803413	Cd1d1	-	3607	0
chr3	87180010	87181206	1196	chr3	87180259	87180359	Fcrl1	+	15746	0
chr3	87239212	87242014	2802	chr3	87239757	87239857	Fcrl5	+	21951	0
chr3	87329151	87334699	5548	chr3	87329279	87329379	Etv3	+	14749	0
chr3	87420652	87422158	1506	chr3	87421271	87421371	AC139241.1	+	102	0
chr3	87650676	87652437	1761	chr3	87650627	87650727	Sh2d2a	+	8967	0
chr3	87688825	87689971	1146	chr3	87689480	87689580	Prcc	-	26708	0
chr3	87709207	87711603	2396	chr3	87710193	87710293	Hdgf	+	9811	0
chr3	87722982	87724210	1228	chr3	87723378	87723478	Mrpl24	+	4166	0
chr3	87846612	87847882	1270	chr3	87846980	87847080	Gpatch4	+	12885	0
chr3	87861511	87862760	1249	chr3	87862367	87862467	Apoa1bp	-	1972	0
chr3	87885565	87888287	2722	chr3	87885923	87886023	Iqgap3	+	38997	0
chr3	87981369	87982399	1030	chr3	87981657	87981757	1700113A16Rik	-	6225	0
chr3	88100135	88101766	1631	chr3	88100871	88100971	1700021C14Rik	-	16878	0
chr3	88128605	88129649	1044	chr3	88128895	88128995	0610031J06Rik	+	6290	0
chr3	88139286	88140802	1516	chr3	88140132	88140232	Smg5	+	26077	0
chr3	88213350	88214686	1336	chr3	88214188	88214288	Pmf1	-	16177	0
chr3	88227881	88230032	2151	chr3	88229011	88229111	Slc25a44	-	14641	0
chr3	88264870	88265870	1000	chr3	88265054	88265154	Sema4a	-	25223	0
chr3	88312383	88315216	2833	chr3	88313828	88313928	Lmna	-	28808	0
chr3	88356109	88357860	1751	chr3	88356946	88357046	Lamtor2	-	3255	0
chr3	88383203	88384229	1026	chr3	88383543	88383643	Ssr2	+	8726	0
chr3	88410858	88412195	1337	chr3	88411326	88411426	Arhgef2	+	40598	0
chr3	88520459	88521638	1179	chr3	88520710	88520810	Rit1	+	14211	0
chr3	88578382	88580024	1642	chr3	88579088	88579188	5830417I10Rik	+	51112	0
chr3	88638384	88639994	1610	chr3	88639103	88639203	Gon4l	+	133750	0
chr3	88717004	88718738	1734	chr3	88717871	88717971	Msto1	-	8892	0
chr3	88905112	88907024	1912	chr3	88905831	88905931	Fdps	-	8367	0
chr3	88963389	88964389	1000	chr3	88964068	88964168	Hcn3	-	14122	0
chr3	88968472	88969736	1264	chr3	88968667	88968767	Clk2	+	12126	0
chr3	88980379	88982274	1895	chr3	88981345	88981445	Scamp3	+	5292	0
chr3	89006495	89007738	1243	chr3	89006800	89006900	Gba	+	5753	0
chr3	89030562	89033524	2962	chr3	89030960	89031060	Mtx1	-	18007	0
chr3	89073588	89074841	1253	chr3	89074442	89074542	Slc50a1	-	2324	0
chr3	89084657	89085657	1000	chr3	89085014	89085114	Efna1	-	9409	0
chr3	89153042	89154674	1632	chr3	89153882	89153982	Adam15	-	11468	0
chr3	89196934	89199808	2874	chr3	89198648	89198748	Zbtb7b	-	17132	0
chr3	89215016	89216790	1774	chr3	89215742	89215842	Flad1	-	10866	0
chr3	89239865	89242307	2442	chr3	89240578	89240678	Pbxip1	+	14246	0
chr3	89261900	89263839	1939	chr3	89262990	89263090	Pmvk	+	9895	0
chr3	89518332	89519692	1360	chr3	89518894	89518994	Adar	+	38424	0
chr3	89575732	89578281	2549	chr3	89577112	89577212	4632404H12Rik	-	5729	0
chr3	89713325	89717382	4057	chr3	89717034	89717134	Il6ra	-	43838	0
chr3	89766647	89768236	1589	chr3	89767380	89767480	Atp8b2	-	24027	0
chr3	89801629	89803656	2027	chr3	89802558	89802658	Hax1	-	3230	0
chr3	89854401	89857687	3286	chr3	89856347	89856447	Ubap2l	-	52886	0
chr3	89928434	89930779	2345	chr3	89930407	89930507	SNORA41	+	131	0
chr3	90016916	90017963	1047	chr3	90017523	90017623	Rps27	-	980	0
chr3	90236707	90238412	1705	chr3	90237508	90237608	Ints3	-	42248	0
chr3	90294303	90296019	1716	chr3	90294905	90295005	Snapin	-	3007	0
chr3	90317916	90319674	1758	chr3	90318264	90318364	S100a1	-	3358	0
chr3	93357754	93360106	2352	chr3	93358952	93359052	S100a10	+	9563	0
chr3	94113186	94114962	1776	chr3	94113961	94114061	Them4	+	22451	0
chr3	94216341	94217341	1000	chr3	94216755	94216855	1700040D17Rik	-	3488	0
chr3	94246932	94247988	1056	chr3	94247190	94247290	Mrpl9	+	7812	0
chr3	94640487	94642086	1599	chr3	94641439	94641539	Pogz	+	44759	0
chr3	94690156	94691228	1072	chr3	94690833	94690933	Psmb4	-	2868	0
chr3	94800293	94801388	1095	chr3	94801222	94801322	A730011C13Rik	-	2940	0
chr3	94845793	94847806	2013	chr3	94846486	94846586	Psmd4	-	9920	0
chr3	94914570	94915664	1094	chr3	94914894	94914994	Vps72	+	12029	0
chr3	94937100	94938257	1157	chr3	94937884	94937984	Scnm1	-	4293	0
chr3	94945171	94946453	1282	chr3	94946232	94946332	Tnfaip8l2	-	2839	0
chr3	94963444	94965020	1576	chr3	94964329	94964429	Sema6c	+	13567	0
chr3	95020343	95022293	1950	chr3	95021814	95021914	Gabpb2	-	36176	0
chr3	95031888	95033013	1125	chr3	95032549	95032649	Mllt11	-	9542	0
chr3	95084288	95087556	3268	chr3	95085948	95086048	Prune	-	28402	0
chr3	95160195	95161899	1704	chr3	95161074	95161174	Setdb1	-	33677	0
chr3	95237414	95239249	1835	chr3	95238260	95238360	Arnt	+	62852	0
chr3	95332390	95334194	1804	chr3	95334290	95334390	Hmgb1-ps5	+	556	96
chr3	95391832	95393989	2157	chr3	95392806	95392906	Golph3l	+	30308	0
chr3	95428527	95429559	1032	chr3	95428852	95428952	Ensa	+	7122	0
chr3	95491247	95492363	1116	chr3	95491790	95491890	Adamtsl4	-	11716	0
chr3	95556933	95559922	2989	chr3	95558850	95558950	Tars2	-	15001	0
chr3	95621990	95624087	2097	chr3	95622826	95622926	Rprd2	-	59080	0
chr3	95658977	95660593	1616	chr3	95659758	95659858	Prpf3	-	25761	0
chr3	95685463	95687451	1988	chr3	95686124	95686224	Gm129	-	3748	0
chr3	95694308	95696883	2575	chr3	95695878	95695978	BC028528	-	8051	0
chr3	95696967	95699647	2680	chr3	95697842	95697942	Aph1a	+	4319	0
chr3	95732298	95734310	2012	chr3	95733119	95733219	Anp32e	+	18144	0
chr3	95861504	95862792	1288	chr3	95862339	95862439	Vps45	-	58634	0
chr3	95975543	95977178	1635	chr3	95976287	95976387	Gm17690	-	4950	0
chr3	95984797	95985909	1112	chr3	95985024	95985124	Sv2a	+	14370	0
chr3	96048101	96049483	1382	chr3	96049411	96049511	Hist2h2aa1	+	577	0
chr3	96060005	96061957	1952	chr3	96060150	96060250	RP24-201C14.11	-	1658	0
chr3	96131727	96132741	1014	chr3	96132298	96132398	U1	+	165	0
chr3	96205451	96206489	1038	chr3	96205887	96205987	4930477E14Rik	-	864	0
chr3	96218011	96219033	1022	chr3	96218732	96218832	Telomerase-vert	-	422	0
chr3	96290638	96292632	1994	chr3	96290592	96290692	U1	-	164	0
chr3	96360889	96362706	1817	chr3	96361830	96361930	Txnip	+	3926	0
chr3	96379980	96381661	1681	chr3	96380857	96380957	Gm16253	+	3679	0
chr3	96397134	96398447	1313	chr3	96398054	96398154	Polr3gl	-	16309	0
chr3	96433462	96435753	2291	chr3	96433693	96433793	6330549D23Rik	-	23161	0
chr3	96708464	96710015	1551	chr3	96709219	96709319	Gpr89	-	37065	0
chr3	96961814	96963605	1791	chr3	96962650	96962750	Acp6	+	17797	0
chr3	97100905	97102737	1832	chr3	97101651	97101751	Gm17608	-	12870	0
chr3	97413138	97414492	1354	chr3	97414076	97414176	Chd1l	-	49461	0
chr3	97432026	97433202	1176	chr3	97432677	97432777	Fmo5	+	26478	0
chr3	97461231	97462931	1700	chr3	97462066	97462166	Prkab2	+	15619	0
chr3	97704278	97705906	1628	chr3	97704962	97705062	Gm15999	-	8858	0
chr3	98944611	98945662	1051	chr3	98944941	98945041	Wars2	+	98118	0
chr3	99964799	99967345	2546	chr3	99966280	99966380	Wdr3	-	24227	0
chr3	100291248	100294140	2892	chr3	100293197	100293297	Fam46c	-	37696	0
chr3	100724197	100727052	2855	chr3	100726075	100726175	Trim45	+	14723	0
chr3	100772893	100774374	1481	chr3	100773536	100773636	Ttf2	-	30803	0
chr3	101090736	101095591	4855	chr3	101091812	101091912	Cd2	-	12040	0
chr3	101180673	101181673	1000	chr3	101180998	101181098	Igsf3	+	85935	0
chr3	102538153	102539474	1321	chr3	102539290	102539390	2410057H14Rik	-	15186	0
chr3	102799291	102801608	2317	chr3	102799601	102799701	Sike1	+	8186	0
chr3	102822727	102827163	4436	chr3	102824419	102824519	Csde1	+	37643	0
chr3	102974644	102976451	1807	chr3	102975528	102975628	Bcas2	+	7511	0
chr3	103082681	103083933	1252	chr3	103083166	103083266	Trim33	+	79475	0
chr3	103541630	103550651	9021	chr3	103541874	103541974	Olfml3	-	4301	0
chr3	103573514	103578269	4755	chr3	103575825	103575925	Gm15886	+	17450	0
chr3	103612569	103615130	2561	chr3	103613317	103613417	Dclre1b	-	8839	0
chr3	103662845	103664265	1420	chr3	103663668	103663768	Ptpn22	+	52452	0
chr3	103717408	103720009	2601	chr3	103717993	103718093	Rsbn1	+	52516	0
chr3	103771107	103772588	1481	chr3	103772454	103772554	A130049A11Rik	-	4045	0
chr3	104023065	104025214	2149	chr3	104024247	104024347	Magi3	-	207115	0
chr3	104315037	104316650	1613	chr3	104315790	104315890	Lrig2	-	57933	0
chr3	104441716	104443388	1672	chr3	104442541	104442641	Slc16a1	+	19794	0
chr3	105602438	105604581	2143	chr3	105604198	105604298	Rap1a	-	74063	0
chr3	105761444	105763971	2527	chr3	105762967	105763067	Atp5f1	-	17401	0
chr3	106349977	106351577	1600	chr3	106350670	106350770	Cept1	-	45542	0
chr3	106487443	106488558	1115	chr3	106487855	106487955	4933421E11Rik	+	51590	0
chr3	106591430	106593238	1808	chr3	106593017	106593117	Cd53	-	31288	0
chr3	106838886	106839886	1000	chr3	106839030	106839130	Kcna3	+	1967	0
chr3	106840436	106842736	2300	chr3	106842372	106842472	AI504432	+	11648	0
chr3	107432882	107435410	2528	chr3	107434578	107434678	Fam40a	-	19178	0
chr3	107498588	107499810	1222	chr3	107499428	107499528	Ahcyl1	-	33442	0
chr3	107562409	107565650	3241	chr3	107563337	107563437	Csf1	-	19421	0
chr3	107820108	107822141	2033	chr3	107820841	107820941	Gstm1	-	5718	0
chr3	107847029	107848207	1178	chr3	107847762	107847862	Gstm4	-	4486	0
chr3	107948287	107949861	1574	chr3	107949014	107949114	Gnai3	-	38866	0
chr3	107967554	107969488	1934	chr3	107969311	107969411	Gm12524	+	19464	0
chr3	107988954	107989962	1008	chr3	107989203	107989303	Amigo1	+	5951	0
chr3	108003109	108004172	1063	chr3	108004080	108004180	Cyb561d1	-	5525	0
chr3	108012755	108014236	1481	chr3	108013802	108013902	Atxn7l2	-	8712	0
chr3	108058936	108062839	3903	chr3	108059853	108059953	1700010K24Rik	-	8076	0
chr3	108246457	108248951	2494	chr3	108248077	108248177	Sars	-	20344	0
chr3	108364658	108367148	2490	chr3	108365334	108365434	Tmem167b	-	6041	0
chr3	108373772	108375323	1551	chr3	108374566	108374666	Taf13	+	11524	0
chr3	108455823	108457534	1711	chr3	108456781	108456881	Clcc1	+	24927	0
chr3	108524631	108525694	1063	chr3	108525055	108525155	Gpsm2	-	43549	0
chr3	108642691	108643754	1063	chr3	108643394	108643494	Stxbp3a	-	47350	0
chr3	108925244	108926755	1511	chr3	108926017	108926117	Slc25a24	+	45308	0
chr3	109142284	109145449	3165	chr3	109143521	109143621	Vav3	+	345045	0
chr3	113331852	113333885	2033	chr3	113333017	113333117	Rnpc3	-	25082	0
chr3	115415187	115418910	3723	chr3	115417923	115418023	S1pr1	-	4622	0
chr3	115590298	115591430	1132	chr3	115590998	115591098	A930005H10Rik	-	308	0
chr3	115708582	115711945	3363	chr3	115710274	115710374	Slc30a7	-	68433	0
chr3	116167953	116169945	1992	chr3	116169487	116169587	SNORA17	+	96	0
chr3	116209360	116211926	2566	chr3	116211076	116211176	Rtcd1	-	19245	0
chr3	116264885	116265885	1000	chr3	116265841	116265941	Lrrc39	+	20161	0
chr3	119485290	119486523	1233	chr3	119486256	119486356	Ptbp2	-	64646	0
chr3	120873373	120874834	1461	chr3	120874563	120874663	Rwdd3	-	16295	0
chr3	120993801	120994884	1083	chr3	120994685	120994785	Alg14	+	70194	0
chr3	121128580	121131230	2650	chr3	121129409	121129509	Cnn3	+	31664	0
chr3	121517170	121518460	1290	chr3	121518170	121518270	Abcd3	-	56393	0
chr3	121947478	121949411	1933	chr3	121948425	121948525	Gclm	+	24427	0
chr3	121976053	121978009	1956	chr3	121977282	121977382	Dnttip2	+	10855	0
chr3	121995593	121996644	1051	chr3	121996415	121996515	Gm17494	-	36456	0
chr3	122121586	122123181	1595	chr3	122122648	122122748	Bcar3	+	110400	0
chr3	122431778	122432778	1000	chr3	122432026	122432126	Pde5a	+	130216	0
chr3	122686565	122688379	1814	chr3	122687372	122687472	Usp53	-	50903	0
chr3	122969582	122971162	1580	chr3	122970364	122970464	Sec24d	+	98139	0
chr3	123087943	123089220	1277	chr3	123088858	123088958	Mettl14	-	21345	0
chr3	123210288	123212302	2014	chr3	123210934	123211034	Snora24	-	129	0
chr3	126298948	126300096	1148	chr3	126299170	126299270	Camk2d	+	248752	0
chr3	127255561	127256587	1026	chr3	127256216	127256316	Larp7	-	16394	0
chr3	127482686	127483745	1059	chr3	127483395	127483495	Alpk1	-	110128	0
chr3	127492178	127494564	2386	chr3	127492740	127492840	Tifa	+	42263	0
chr3	127538691	127540737	2046	chr3	127540360	127540460	Ap1ar	-	30228	0
chr3	127598043	127599549	1506	chr3	127599191	127599291	5730508B09Rik	-	26635	0
chr3	129234555	129235987	1432	chr3	129235254	129235354	Elovl6	+	106109	0
chr3	129531571	129534525	2954	chr3	129534264	129534364	Gar1	-	6484	0
chr3	129581138	129583345	2207	chr3	129581474	129581574	Pla2g12a	+	17215	0
chr3	129604028	129608746	4718	chr3	129604293	129604393	Casp6	+	12678	0
chr3	130411594	130412685	1091	chr3	130412312	130412412	Ostc	-	13523	0
chr3	130432353	130434236	1883	chr3	130433266	130433366	Rpl34	-	3567	0
chr3	130973653	130975905	2252	chr3	130974969	130975069	Hadh	-	38682	0
chr3	131005243	131006292	1049	chr3	131006095	131006195	Cyp2u1	-	12736	0
chr3	131226717	131228520	1803	chr3	131227682	131227782	Papss1	+	78902	0
chr3	132346414	132347464	1050	chr3	132346793	132346893	Aimp1	-	23381	0
chr3	132754008	132755548	1540	chr3	132754947	132755047	Gstcd	-	110280	0
chr3	132972752	132973852	1100	chr3	132973024	132973124	Ppa2	+	68125	0
chr3	133206235	133207521	1286	chr3	133207304	133207404	Tet2	-	80711	0
chr3	133902186	133903186	1000	chr3	133902856	133902956	AC164408.1	+	83	0
chr3	134874203	134877237	3034	chr3	134875477	134875577	Cenpe	+	60977	0
chr3	135085294	135087294	2000	chr3	135086839	135086939	Cisd2	-	17513	0
chr3	135100072	135103419	3347	chr3	135100673	135100773	4930539J05Rik	-	1533	0
chr3	135147893	135149900	2007	chr3	135148525	135148625	Manba	+	85793	0
chr3	135351983	135354419	2436	chr3	135354461	135354561	Nfkb1	-	106892	42
chr3	135487749	135490027	2278	chr3	135488193	135488293	Slc39a8	+	63293	0
chr3	135988099	135989275	1176	chr3	135988980	135989080	Bank1	-	272703	0
chr3	136331950	136333742	1792	chr3	136333038	136333138	Ppp3ca	+	267603	0
chr3	136613684	136616071	2387	chr3	136615189	136615289	Gm10955	+	10364	0
chr3	137526419	137528712	2293	chr3	137527401	137527501	H2afz	+	2435	0
chr3	137530526	137531627	1101	chr3	137530589	137530689	Dnajb14	+	48882	0
chr3	138150760	138153483	2723	chr3	138152296	138152396	Metap1	-	30422	0
chr3	138189094	138190992	1898	chr3	138189105	138189205	Eif4e	+	31408	0
chr3	138737101	138739151	2050	chr3	138738113	138738213	Rap1gds1	-	149293	0
chr3	138868223	138869313	1090	chr3	138868608	138868708	B930007M17Rik	+	504605	0
chr3	142158961	142160476	1515	chr3	142159814	142159914	Gbp5	+	25444	0
chr3	142192082	142194141	2059	chr3	142193252	142193352	Gbp7	+	19745	0
chr3	142221461	142224129	2668	chr3	142222966	142223066	Gbp3	+	13157	0
chr3	142363063	142364767	1704	chr3	142363965	142364065	Ccbl2	+	43859	0
chr3	142544007	142546169	2162	chr3	142544918	142545018	Pkn2	-	91102	0
chr3	143336542	143338623	2081	chr3	143337857	143337957	SNORA4	+	124	0
chr3	144231392	144234378	2986	chr3	144233095	144233195	Hs2st1	-	139078	0
chr3	144781141	144782651	1510	chr3	144781503	144781603	Odf2l	+	35326	0
chr3	145238817	145240349	1532	chr3	145239122	145239222	Znhit6	+	29037	0
chr3	145586135	145588205	2070	chr3	145587272	145587372	Bcl10	+	9925	0
chr3	145600645	145601669	1024	chr3	145600928	145601028	2410004B18Rik	+	6815	0
chr3	145650445	145651655	1210	chr3	145650784	145650884	Syde2	+	33850	0
chr3	145812572	145815751	3179	chr3	145812747	145812847	Mcoln2	+	45680	0
chr3	146066847	146068335	1488	chr3	146067556	146067656	Ssx2ip	+	35497	0
chr3	146113048	146114153	1105	chr3	146113384	146113484	Ctbs	+	15379	0
chr3	151872523	151874174	1651	chr3	151873193	151873293	Dnajb4	-	31768	0
chr3	152002730	152003786	1056	chr3	152003321	152003421	Fam73a	-	66948	0
chr3	152376724	152377787	1063	chr3	152377014	152377114	Pigk	+	266308	0
chr3	153387515	153388515	1000	chr3	153387976	153388076	St6galnac3	-	519657	0
chr3	153574982	153576231	1249	chr3	153575880	153575980	Rabggtb	-	5677	0
chr3	153606623	153608478	1855	chr3	153607546	153607646	Acadm	-	22275	0
chr3	154258770	154260479	1709	chr3	154260018	154260118	Tyw3	-	20584	0
chr3	154755451	154757184	1733	chr3	154756292	154756392	Fpgt	-	8457	0
chr3	157196809	157198315	1506	chr3	157197074	157197174	Zranb2	+	14230	0
chr3	157587359	157588377	1018	chr3	157587991	157588091	Cth	-	30829	0
chr3	157609530	157610817	1287	chr3	157610328	157610428	Ankrd13c	+	59910	0
chr3	157698717	157699865	1148	chr3	157699553	157699653	Srsf11	-	26166	0
chr3	159157624	159159243	1619	chr3	159158347	159158447	Depdc1a	+	34522	0
chr3	159502288	159504073	1785	chr3	159502651	159502751	Wls	+	96096	0
chr3	14641410	14642490	1080	chr3	14641677	14641777	Car13	+	21275	0
chr3	19528003	19529803	1800	chr3	19528627	19528727	1700064H15Rik	-	18309	0
chr3	21975463	21977327	1864	chr3	21975524	21975624	Tbl1xr1	+	139942	0
chr3	27609333	27610549	1216	chr3	27610179	27610279	Fndc3b	-	295145	0
chr3	28679997	28681100	1103	chr3	28679980	28680080	1700112D23Rik	-	78441	0
chr3	30691885	30693902	2017	chr3	30691748	30691848	Sec62	+	28387	37
chr3	30993963	30995552	1589	chr3	30993930	30994030	Skil	+	27519	0
chr3	33698759	33699857	1098	chr3	33698827	33698927	Ttc14	+	14905	0
chr3	33918665	33920200	1535	chr3	33918951	33919051	Fxr1	+	49263	0
chr3	35830873	35831974	1101	chr3	35831917	35832017	Gm15952	+	9672	0
chr3	35963509	35965741	2232	chr3	35964851	35964951	Acad9	+	28965	0
chr3	37211109	37212170	1061	chr3	37211580	37211680	Cetn4	-	4959	0
chr3	37318894	37320099	1205	chr3	37319083	37319183	Nudt6	-	15301	0
chr3	51212155	51213703	1548	chr3	51212860	51212960	Ndufc1	-	4311	0
chr3	51219609	51220808	1199	chr3	51219888	51219988	Naa15	+	59969	0
chr3	51363721	51364897	1176	chr3	51364750	51364850	Setd7	-	45559	0
chr3	52072055	52073404	1349	chr3	52072209	52072309	Foxo1	+	81772	0
chr3	54538654	54540223	1569	chr3	54539265	54539365	Exosc8	-	6715	0
chr3	54610971	54612137	1166	chr3	54611663	54611763	Rfxap	-	4675	0
chr3	58380419	58381522	1103	chr3	58380508	58380608	2810407C02Rik	+	16497	0
chr3	58495060	58496338	1278	chr3	58496272	58496372	Siah2	-	17462	0
chr3	58904930	58906158	1228	chr3	58905693	58905793	Gpr171	-	5373	0
chr3	59014807	59015932	1125	chr3	59014754	59014854	P2ry13	-	2986	0
chr3	65761318	65763491	2173	chr3	65762121	65762221	Ccnl1	-	12098	0
chr3	68930160	68931326	1166	chr3	68930985	68931085	Kpna4	-	59964	0
chr3	81736215	81737294	1079	chr3	81736473	81736573	Ctso	+	24124	0
chr3	84469898	84470978	1080	chr3	84470064	84470164	Tmem154	+	38383	0
chr3	86027795	86028938	1143	chr3	86028552	86028652	Lrba	+	558013	0
chr3	86724124	86725243	1119	chr3	86724753	86724853	Dclk2	-	134730	0
chr3	87733914	87734944	1030	chr3	87734589	87734689	Rrnad1	-	8116	0
chr3	87946090	87947323	1233	chr3	87946244	87946344	Mef2d	+	29714	0
chr3	88424252	88425830	1578	chr3	88424933	88425033	RP23-398K14.3	-	4604	0
chr3	88489403	88490471	1068	chr3	88489666	88489766	2810403A07Rik	+	27139	0
chr3	88525156	88526156	1000	chr3	88525962	88526062	Gm17146	+	580	0
chr3	88754254	88755457	1203	chr3	88755053	88755153	Dap3	-	30378	0
chr3	89049997	89051194	1197	chr3	89050181	89050281	Trim46	-	12132	0
chr3	89141088	89142358	1270	chr3	89141900	89142000	Efna4	-	4638	0
chr3	89222238	89223289	1051	chr3	89222255	89222355	Cks1b	-	2911	0
chr3	89234052	89235197	1145	chr3	89234086	89234186	Pygo2	+	4914	0
chr3	90035283	90036441	1158	chr3	90035469	90035569	Jtb	+	4241	0
chr3	90051742	90052870	1128	chr3	90052044	90052144	Slc39a1	+	5440	0
chr3	90057917	90059076	1159	chr3	90058035	90058135	Crtc2	+	9962	0
chr3	90068797	90071326	2529	chr3	90069057	90069157	Dennd4b	+	15484	0
chr3	90279730	90280828	1098	chr3	90280073	90280173	Ilf2	+	12178	0
chr3	90312616	90313723	1107	chr3	90313370	90313470	2500003M10Rik	-	10542	0
chr3	90416467	90417634	1167	chr3	90416766	90416866	S100a6	+	1520	0
chr3	93324185	93325340	1155	chr3	93324360	93324460	S100a11	+	5799	0
chr3	94386017	94387080	1063	chr3	94386588	94386688	Snx27	-	85172	0
chr3	94757732	94758760	1028	chr3	94757947	94758047	Rfx5	+	7486	0
chr3	94778297	94779332	1035	chr3	94778603	94778703	Pi4kb	+	32112	0
chr3	94819421	94820536	1115	chr3	94819497	94819597	4930481B07Rik	+	4513	0
chr3	94909972	94911667	1695	chr3	94910802	94910902	Pip5k1a	-	48400	0
chr3	95118857	95119917	1060	chr3	95118989	95119089	Gm10691	-	7445	0
